Id,Price
5032,140809.48277240936
8949,301585.4126401594
15567,229728.39079747527
16389,160836.0367253513
7809,86476.79886515948
8990,171398.7334087018
16089,246920.89506055656
12743,97978.40228115747
5132,125676.63123706167
1619,291141.76704406954
2428,92689.992331906
16741,161389.53874166068
13193,221442.06077922005
12588,535469.5687309921
5067,172664.1087336674
14685,126678.62858749172
2292,178910.9284582366
5746,128695.11004105657
12578,164561.88793639044
14834,182134.33428437167
2147,172988.43848337934
8222,128675.6691551409
10419,268877.57848630875
11492,208904.9661666396
3006,212268.62750307823
8761,197477.4593127888
15371,367919.00878217455
16367,158976.438963899
6317,276838.31105192174
10878,270205.87603449955
3895,160795.08729919308
8041,204810.7292481124
13428,461620.55953009834
14669,164825.58168016613
1006,181529.00176183513
12271,180961.92586801108
3764,411631.051500394
7675,187664.2879038689
11709,287467.36018447444
8629,156807.09873286673
1105,385123.23951313284
6096,175896.3621928516
11727,214642.94971243496
5157,205672.22988935112
3679,155261.65174271827
1755,139102.71497450824
7391,185090.7166243256
7425,100857.08954026162
6882,422766.72274915583
10752,360789.31039539946
7472,203209.62539749098
14320,99787.21633150332
9596,162951.17100775964
5317,203508.58090433458
7378,87619.45950319349
16154,182575.15249861946
3464,196972.98462394087
4197,242861.32681509157
9477,116138.03529973203
12705,197644.1118916666
16426,205712.77114169445
1481,67107.06366203872
9946,255144.812619514
12025,215478.03927392376
5341,226854.46955972994
9923,281990.3691730624
7953,250417.28171567802
11066,268277.5243252721
5037,172851.30180477843
2509,189872.0246697835
4937,330995.2559691487
12089,382133.1124038692
4964,164870.27705247753
16500,271371.5115291442
4625,149455.15428028608
2363,398749.18293327553
8148,185674.0519513979
3804,182348.701579057
4584,157225.3257583018
10694,106613.91539400203
2691,167379.78683185167
2983,234022.3071096884
13563,329852.40691499476
10747,217629.18600784137
1721,197710.03526278408
2789,271218.672058868
7214,253545.4708430626
8659,217236.077969619
5107,301155.826230318
3843,244423.30166537096
14610,374328.6029561085
15505,167141.92825628765
5060,268908.0473318289
16055,239239.0648669721
14963,197710.86421286387
4118,144725.65015060196
1672,182213.09451137314
3209,183690.4298878673
16515,138736.00661205247
973,175530.00394707487
12529,183500.31356331005
5896,124101.01610062517
5450,298551.732907841
3249,161263.79876725678
8911,183278.53836194816
5898,220074.40586014956
1024,179221.69618660197
4766,205607.9116976695
15804,187325.98875480957
14303,201966.64548356392
10707,186115.5509081998
6605,205812.0205796511
1138,428258.39705558046
14088,419400.51392048085
9154,187855.32148841128
8190,199299.57697543807
398,302189.98438082344
13302,232490.94821730597
9696,149221.68359476133
16786,122164.1457482161
16230,217232.87707680813
6552,183977.63689899803
923,222263.18501402022
9602,311805.8627508602
5857,264835.6957822696
8120,170906.5257156679
7134,184750.08829638272
11726,172922.9694668223
8069,120068.59913973288
12420,170166.54301693384
8604,195238.17850655498
4854,284598.5746968859
12212,181822.34745729002
12099,339369.28148180794
3882,404172.0312742356
6995,342071.56067202706
10172,216453.67887055673
11672,325770.4318496154
12897,276597.4362296733
16097,182365.04188129515
6779,304966.5462351382
11199,194477.77238777096
10816,416323.23010079795
143,400560.93497212365
5399,257004.60601959663
3286,154426.46445652124
13706,213197.7132418397
1935,394378.0081720742
16000,166896.1894500611
2860,214935.95790178204
11407,201363.0419557207
16378,285341.47568326135
12278,175334.22171460665
3842,170753.28524018475
2692,337021.6996795778
7699,190595.8001957913
6825,286206.6225107677
7268,319256.9028254668
1477,382592.478202371
9887,172911.0851153238
9436,185672.74708409735
3179,229415.44513921466
1350,480321.35431199544
10643,196701.26723382605
5793,228266.8752105162
11494,435402.75952524267
4206,191699.06241795773
12419,243344.2485068661
8530,232702.45179588205
5985,124991.01749804868
8908,192933.97070799227
256,125548.88560979388
7234,193049.4611538914
5648,219772.78338472891
3014,233038.22163640463
2184,190611.1139303716
9189,237622.33659278098
14884,205269.88294115447
10333,152136.81125061095
15896,138203.8240554245
13269,140152.772719082
8603,248642.19066181208
15087,181707.7175870125
4344,202707.46894687376
7981,70331.40312167325
10908,243908.15469878825
6190,163699.95344795776
11742,195649.5216462248
9224,141713.70602788933
14667,211319.0488093786
458,187662.86369172393
2464,353022.22162011685
12320,229235.7813206895
278,210082.06134347286
2912,248248.78454043332
6698,222584.82953916714
4510,121971.39244259505
4183,180549.18219631794
5551,229280.94930563422
12187,184509.37930752744
7948,221677.44307000266
10808,185702.34810253707
12432,181357.77849860105
5356,178812.54073619025
8984,492355.81877155264
9203,182697.24265687048
15412,84763.35505567791
12041,133125.27339501266
7644,289398.118938605
7071,208756.8732899281
10685,174291.91290560237
6763,191805.97934591997
940,141201.45925477764
14959,197240.00663632722
1338,152833.1369014645
5351,135401.46394295254
6524,190283.29819756554
12516,153346.43631130632
3288,257498.48880949937
3146,226468.8851776279
3954,179267.46616687023
11955,173790.99894722836
1211,213007.171440629
15668,205134.58320032683
1320,83459.46696596874
9108,184737.46546189318
16482,163448.52275207028
5017,139029.8856941278
8290,206426.1690203876
4304,405544.5722241292
1930,204145.9596104172
12530,169725.63610508596
11295,330726.95032879175
3002,153980.71740059878
15483,158502.34026812177
11525,206029.068851977
13978,136241.90142188143
4885,154933.42610390994
8325,178187.45933217346
3630,124006.95984528483
9165,183789.36206193606
13945,235797.21360970585
10663,191267.1222458858
14803,180945.08839048975
7621,173933.29434850055
8205,228563.93354922018
10387,204965.71092757562
5457,153096.7646166215
10234,365127.5853221388
6251,172149.81470803177
701,266136.63929454685
7930,177236.89279522715
15028,134438.73695892573
12172,69334.32890401605
5805,193196.1307795619
7411,271158.9525152704
14806,191240.66547463322
7890,160592.06191349076
10440,148917.5427557924
14926,167233.8353711893
5381,147613.69416313697
3800,406405.80898075626
10511,238381.53214807878
9324,242553.57825765642
3313,216263.4657161972
7351,149088.0867119792
8459,188500.8183236342
9957,122378.43937201158
12024,192697.79152745212
4380,226231.07566403074
5042,149685.8677381368
13289,147070.0630346946
13407,411998.59375304123
13258,151223.1023373625
15993,250045.21962867802
12525,175582.190657214
4062,225082.52902293002
12065,192900.408284703
8227,176053.45497310834
11333,167956.83644102796
2867,133520.3371082813
3319,239817.42639982852
3523,284385.67696025566
7055,203266.38292977668
14930,173848.78751697062
3444,136378.46457233193
2940,320995.21783921355
6935,371149.0436577221
16116,371796.1916554516
13370,251211.2172366406
6103,224668.84323970083
7446,186717.81261632114
1859,180164.87560924122
4079,189563.21302192958
3228,165798.91458377245
9665,157130.76699051008
15957,413336.5709702932
11533,172389.46883316908
2314,126290.02141506251
4096,223198.54327235263
13437,174990.4282235074
5980,225956.88289662768
2008,186600.26606307068
6754,180364.94475193578
4129,158450.34748694635
14557,298700.3432089039
7096,316503.0706215433
14297,260251.65474406496
3967,211428.25172681283
16485,119047.33752024066
13075,343138.7170019452
14289,188555.22500775976
10988,160974.09770059297
3230,151539.80266218298
13250,173136.03206919436
2559,235634.25420391004
7739,324643.434061133
7213,156557.49757855863
6639,216037.70476107099
3164,282768.67547756905
15207,164976.6823093983
5113,187491.0814520308
3929,145513.13140847345
14493,239224.9036853643
11110,188401.16987509187
2033,203094.6273981278
16057,208091.22349038586
16709,232988.75673659513
14313,149786.69091519088
1028,291655.9809766645
7187,104196.83815753703
3738,333722.8396850343
9869,322133.4453933249
12644,190916.72574094115
3686,121941.70820816686
9196,290842.8264985175
12326,192107.11418988806
4936,194438.37463745874
13314,172488.9408088449
9857,331571.35162464634
519,191577.3922176366
8410,169067.29226299084
1720,174752.28136703314
10341,226903.74112844808
14415,192152.88317924418
10613,275057.7360942144
8027,221974.0447777115
15539,273443.85844100866
7431,274212.0955102775
1370,135721.68729637458
12708,155219.9899227299
2250,221127.6286019277
14758,144385.9131501191
8525,366750.5704730356
1538,283276.6933687685
1142,145811.8817885775
1152,253349.41683849986
9802,184578.22951877338
3331,310644.8192659277
15203,181042.18600697778
4247,176248.8836350756
1976,410971.69951980485
2346,182301.28518532656
10078,240446.8339807073
1938,210789.22101158684
7819,201282.9755796419
2168,246162.61620580076
15634,214761.51352007623
8465,239833.27838713696
9313,154101.19145960643
6539,128343.1014323191
6325,102214.65612624107
13442,256963.86345941326
9967,172942.3400050877
7893,221764.8803455938
2861,196829.4740587704
11031,290535.12006521196
15073,129729.91405187579
13837,169214.95654447866
2524,250307.1697983731
8617,208005.7838634451
13513,193741.98402292485
3081,317204.25141427666
10675,350400.4058182144
1907,88058.4255142248
4872,231815.30870622746
16274,409588.2657794238
11837,235904.52025588963
16577,247129.53934928004
5231,291880.17868284625
11315,196264.0062940271
273,204881.1112558027
8363,262248.58416257804
4255,212188.79021990963
16330,240443.3310238433
11528,180696.4675650631
14799,293699.5819548641
1611,245126.72463759457
9234,182956.46927253244
1633,111167.52601641609
6791,198360.37811155408
11567,436554.1300201397
3070,238177.3164507094
12094,235223.36388569753
14335,310566.3085840667
137,168254.247724303
7182,160510.91621615458
11718,182552.34850191697
5194,96133.1188094977
97,357303.36793262104
5118,415365.7866229855
13920,301335.4988447283
9952,195527.13924746896
15337,206632.271176484
10243,215773.0153885861
4048,417497.3178682427
171,154822.06589637106
11378,166585.2003739733
14190,175853.11001478697
15265,137796.08405055432
2740,125516.80268543496
5573,278968.6571008586
4481,228794.79231232495
2631,151293.8528483821
4984,247757.08290773112
16466,179057.76007247664
16716,127422.65111170606
15325,181709.3539780982
10115,175487.84649224245
117,500820.95459832717
5476,96517.06891404232
11757,184918.72457746087
12359,134489.79881583335
15546,181551.22081317892
8133,157789.57740620765
9018,321802.7056771191
2075,164953.01881068063
11170,304618.5802438755
15733,206985.505317483
9280,148722.9542332588
10734,346721.8779218573
14071,163450.67699989138
7373,227223.4834830429
14736,181332.64993084315
3458,117257.79944046967
6183,169591.56695391337
7825,213824.73720498083
16775,192499.31839888473
5717,182423.0156631891
12397,141583.22612075187
8189,505039.06597604597
4423,211569.1724417166
3994,134542.0281581337
10342,193339.18382686854
10051,178439.45542359052
9453,145168.06967621893
12593,485440.5721932195
1274,87148.16154616342
6933,341430.4325517607
1761,148843.18242243174
7157,345763.2369916474
15169,152091.55149029495
6792,347348.25607709755
13830,172098.46116588952
7240,195084.75681560583
3051,240340.35637446877
6550,118691.22771826953
4603,191489.75760503046
5729,166204.92573156714
13473,320920.76264061796
15104,154579.3375469597
6599,374490.95579766535
2216,236159.12771433752
8721,304050.86876202555
3645,186673.23770681568
8664,224191.54545707282
11001,201097.8129439938
753,162428.36688286555
8129,226477.48189030585
15235,176847.11164567084
3359,207275.2313609015
10424,210844.49846572164
10226,223295.11079632118
9252,195932.04655199606
3008,247468.13683698673
5849,177736.4878305858
8494,177211.5903349681
6764,323660.77299624955
12445,322681.71319894696
11716,178350.61268821367
4508,119320.57125880699
5669,200020.0336733305
11427,112587.12690511711
11065,188715.28341448642
8910,226016.07826683144
16401,297288.99191242456
11913,154588.8743488168
6221,210668.78420903717
10839,185056.12721300445
2809,215414.27156047893
13311,165289.72419009838
6866,189375.5281114616
6019,174436.952493471
3024,164639.20330365121
1391,226504.8566299224
15904,214423.145598208
15858,309332.18895649305
9911,240321.73532988346
16579,209379.10973277112
4394,264490.9790307424
1468,462163.7752891296
12965,154384.5690171344
2249,190161.91327886324
14384,153192.2904501004
13040,123655.97079054282
8872,140182.33060654972
12864,236834.28360131662
15712,177611.43188556615
14049,190926.09764700296
1840,116049.02494909888
12019,177000.8698426052
8948,170207.9744295201
15154,185706.9734682507
6943,148352.52148207708
12564,380951.7191270384
12766,125838.11075250931
7255,235023.78361047828
7962,154760.32170434578
709,133754.05549411484
4634,144963.1198490768
889,215638.98485609796
4774,134549.04790864055
13890,168251.05662296352
15431,144614.06363150707
8726,347883.4830531102
10373,141841.08909122093
6413,181243.06569668773
9761,130518.1040754923
15864,150378.80777483512
6147,141969.4912903628
3384,258159.44983560967
320,263450.9297372381
8006,171101.42109656442
14395,172205.0946864288
14976,100352.0443176604
12185,216283.84654989978
4779,134793.38459729083
8551,156352.85751302916
9025,291218.30499162973
10616,227565.2345324706
7475,101800.33036928125
6341,322965.39470353985
14163,147035.1051636825
2211,187718.46173387283
10532,289401.3681361332
14338,134618.17590056855
831,180477.50448746228
3382,177189.22431287734
9209,298832.80462649337
7188,228877.62001686654
7197,215579.7163929185
11270,166581.4330398313
15918,86285.542659972
6937,443415.1591863564
6178,180797.89285522987
10668,116924.06678049552
1413,269337.782817986
6884,350216.6063067591
8266,197557.1420189581
14019,189269.37575934257
16764,147706.28472808786
15306,172868.12741753587
3740,257734.33401984206
5298,188187.1187630009
8319,177608.32723163097
4229,177595.58311677855
13429,184981.72834584033
1753,451508.9180494746
860,257264.62793605038
14219,151256.91618261696
12113,202326.18248483157
11309,132012.17768655188
9930,208644.0162139197
10570,196423.95520084375
2839,154407.12105525745
6699,124693.20518655426
16647,120714.60169761779
5325,240790.1142664772
13733,134983.63534116198
7818,322025.0454295483
12505,218234.04229301395
9489,195984.2984614801
10106,183869.40770484833
7864,203608.8301461717
5134,289441.56825793977
11859,144987.05092538235
7440,328781.2003226723
1525,305460.6996996402
7339,184686.77202528736
8,347098.35503136815
3248,120768.83365559249
8995,230819.95724922736
15178,69023.89439204238
8594,169121.64758712996
15770,221500.39367814313
15859,345011.531931791
1735,319595.12380550225
11410,476067.7389904952
16397,158682.23880795646
3572,150384.76841378215
5501,110950.35473489533
969,186143.05117055
6977,404937.46832590393
1233,178676.74452346013
4258,146442.16726159002
90,413749.48901531263
16650,179923.93017511634
197,106268.3864909665
12514,224724.57480492207
4367,182881.2676659327
3199,211241.3843275729
5600,193213.873179888
11641,154788.2335675861
14609,116932.24471543421
12775,162116.75411609927
14240,174971.96440122102
7933,177406.77160237654
6945,344325.5798250585
14006,200182.17293287904
6320,245957.98119827933
12061,188005.30264412594
16369,225731.42170833412
16354,388883.8758560171
3970,320957.21391108405
1048,201250.1970663567
3639,213787.1465281026
14448,233895.01879681085
2812,419464.3519518146
3932,150919.5090623801
14875,326853.88493433665
8883,116133.7655274685
7622,297123.05978658824
7252,138708.39523741064
9751,170354.00126752356
2378,198105.0084206288
6816,279600.2047885142
15358,183058.74497543322
7843,140465.90099238284
10448,388103.77223772503
7840,288937.238473926
8880,237179.72303955228
12551,351127.52239461074
15470,196202.6112095078
16207,226355.22421709742
12123,128161.52423380261
15247,355855.80701709725
7481,204581.13134444144
16171,358116.5301276306
7461,322603.5407802014
902,256193.1930063011
13094,173451.49375511747
11584,246366.42825299312
4462,192638.23720754054
15576,149881.8995256888
16606,258741.44478799636
5427,287543.4781844893
7725,165637.07267283442
5409,182368.9846456319
12579,128017.14755735244
12013,234662.48750301197
11321,194218.49768895505
9932,151990.933298135
591,150329.22098218682
10357,201801.0150846664
3336,212531.95152699933
13,190668.2803907836
4809,233937.02167442464
7555,175117.23149945406
15172,341856.12830549513
6989,164306.95917591162
4707,182322.77807051293
2046,248340.25718924028
6495,88555.70841187294
3873,187486.2467893293
7061,195723.19725170388
12112,210786.46112401303
8917,303083.3689724245
7735,159097.31995670844
16442,216114.98496087026
4244,168011.92677986514
3747,259801.19004986258
11086,183338.10568568265
10080,211673.4420381232
15057,263915.1450378329
1331,194897.2290817921
8891,153934.33953029217
13411,237849.60951597826
16730,224376.43949211517
2267,196786.74562981605
3022,187489.96915620303
11190,215891.5817558277
11857,187123.2088312047
9318,188279.74558417258
16512,173285.6353022737
2053,213823.50481278152
13707,130286.74167546642
12143,160867.7908214322
14080,162683.51985896874
6130,180759.29628637625
7936,82757.28150768073
10101,156396.65627876576
5663,192872.4280924427
14811,126672.99685504667
1366,194252.64490360257
908,199321.24050274832
2953,125877.23690290414
14629,144737.6181696704
15096,399470.05933741387
2115,188356.37638889963
11770,156099.5986499824
12701,175262.868782669
14584,124213.8357432606
1893,392036.04797134956
9501,496963.1024619931
2138,128580.47206948743
9346,200668.0701550526
15960,364884.90401417913
8230,166074.3055025664
13843,209815.28171988716
13810,243989.1151421895
15650,173475.4284938606
9974,144675.78909497013
12200,194220.31401215517
538,198266.7797488057
5334,198730.49665959342
14823,118833.6228534208
4817,166921.9196871337
9041,193472.02272775726
4359,290194.2234155063
4852,222632.72011148077
10141,146597.93088726694
1503,214858.7767096996
16256,379272.5871948679
683,106905.30351314512
14382,197288.3276833481
7248,205075.55210623026
1200,174301.53026763126
3563,178251.5962936333
3681,390889.0919307907
3053,260960.5230090059
4099,208843.6132034878
807,123638.77895952882
4658,305366.94895619556
3535,178449.88958805354
12548,152857.74551702835
10488,200406.47175257278
5851,166584.99817649825
13736,199036.8528759115
875,172943.6390882315
14449,160402.42463500463
3958,346654.20425671496
10727,178016.5594853025
11296,135364.4860767274
13646,258514.57286260603
9599,247044.2858036209
7135,295452.887388586
5943,334154.41111504723
2695,287575.9498938642
6766,215101.4025155146
5630,201211.464294962
13586,202308.1353382443
3507,405164.37172715133
10014,139510.38380203038
459,257084.48105278064
3582,223148.3654122527
8560,281503.1992195358
3372,178748.10981334603
13109,254986.42131816823
8160,193489.9192566602
10706,242474.49572647904
9104,328493.4762556885
2870,200884.91692132183
13712,156195.60670758242
13924,138186.39838406298
798,262425.5637600215
9750,413100.341614283
16248,397770.2873467485
3170,178690.36444760772
12700,239736.7498988689
10601,138377.0775604033
514,207884.9294782566
4010,326339.1214947584
8124,153174.7408423602
10800,170680.69204296498
13628,187143.237875268
11637,147976.42182625874
781,173633.6249725116
16156,168317.16525914043
12618,256407.94499805616
9766,155595.60398555925
15987,250279.46471718707
11051,326459.30616137956
7673,215941.10318136186
1245,370263.9284017634
2443,158549.95025756268
7413,99093.14264247408
310,142391.63668414878
10921,226140.23690629314
8709,95253.22382095944
12404,333607.1947490519
14986,228555.91816766452
10714,319971.9563946201
14286,207286.64947450891
13828,355766.6359873002
8926,444491.71151119453
12233,179556.9559654098
3913,200479.88675861014
5221,224170.96880496445
14965,87703.4413746769
862,183420.06033674578
13907,130728.47458839334
5418,184064.22618416915
2045,181556.096115149
13321,192040.67995570242
2762,206709.97956655276
13888,182145.00077094726
14962,113281.05828213666
13305,366776.1704935059
8487,249178.85579626312
7146,168771.69830095282
1134,178516.82773599238
15092,340812.22095431044
13760,244888.24553120352
11958,448326.20008919726
3177,179732.64556746586
11350,213508.74497709933
1524,111299.0236287347
5527,252217.1295646433
2872,202167.79320720566
8602,362751.7130081924
3067,365640.23955848586
10435,211430.54604610128
11222,214605.8334937679
8700,170712.58130034423
10961,217474.64014092786
14305,194919.9425256225
8362,280745.7114356151
4979,150338.8205837198
7180,344157.8476563593
5763,106534.79354464925
2192,222276.44823492732
13581,198501.89321292014
10720,142059.59306927558
1358,234489.6959329812
13366,299516.3277782171
13539,396296.8513117085
12849,208319.81868989294
6794,180601.74093135993
525,490161.66048043384
12223,353931.54188461084
16271,125465.25334330932
5818,129891.86406372729
16588,284324.8209979986
8981,126027.43604876255
16476,126309.26201489201
14663,183845.56459438027
3,147255.0427803614
6615,133077.5376570777
12215,273902.30023420294
304,256257.01313230672
13634,247577.56927564918
9208,169151.44733033454
2175,170539.67494795693
250,214205.22488264833
6045,197962.27613224322
10516,153406.09689701867
1852,475370.628501383
1573,202996.7063344211
15079,165218.8447848809
5500,177968.74734206256
15775,156307.45759323039
3198,163029.99684458657
6718,200910.26079357817
4149,188069.03934930678
9627,240241.11952831305
7595,298810.50319914013
4538,193700.49058293717
3555,232016.97013571297
10483,355205.15836698905
8834,166980.40285933443
16412,180594.0044259349
6449,169524.80438477875
2767,182667.631882912
11498,176242.45923711892
16472,144167.60156481864
178,298417.4595473993
10948,176127.4094329194
13313,286542.03020620026
8065,143230.2737640475
102,157775.23571573241
14428,138606.86524021724
11973,134769.61859939192
6663,205773.81776882889
15989,137610.3992651473
10955,419926.3083749299
11772,148081.81747098567
11364,235787.67564695806
7082,177973.3777333287
7749,497954.61466402403
6428,136583.93148424284
6869,102614.63380601509
295,176742.22399074616
12266,242509.22249036658
11129,186486.5515871791
826,403893.83122428664
3262,227595.9725986533
15641,302547.70928340213
1662,492842.7515772207
10926,224193.4166873192
10232,230409.38847841165
6376,180999.75890117764
7817,181537.13461750196
354,206188.35115502693
10076,193309.25198287968
11379,321866.69991466304
10184,132505.176796831
4696,397893.5931995856
13562,473273.0116942197
5436,178143.51758017772
13196,105527.16868119409
14939,338222.7471231934
14004,193671.4403700564
5916,183113.1150274065
7229,176826.38309773052
9143,163438.38462746266
3440,195810.56063239952
319,173667.5776461462
11683,235770.73449762125
12647,234981.69561584413
12788,147292.0631004804
13662,231958.1506365398
423,279079.9538291269
5222,197076.321821053
9242,183099.91907964606
2641,182775.56354787535
4855,158546.89021694663
5360,186762.46365439828
9799,168783.0973443044
5526,256405.5212233726
10309,158839.1720542457
2144,376796.4808586384
7191,191854.59540929922
6732,160148.84922365355
14789,156237.07727347058
13525,158920.8523880208
4066,257037.58196624703
16422,202918.98077859014
14890,207889.0466464528
2922,226272.64246739764
3601,114609.54488356222
13416,119265.22373013539
14363,184806.09159660852
9496,275381.0639336368
7115,315610.8922470319
8615,148178.85415001938
5218,70535.24857805455
9493,203792.83923930168
10623,173583.20034438564
2272,141886.09971044603
3352,309814.32895639783
84,173537.43661871253
8086,127366.95482791349
2595,198376.0836603173
3531,153108.26635132276
7460,340742.9475402434
9214,264784.2179510667
2790,289731.54681895545
10548,233974.92592570084
9218,176091.25572348177
7435,186907.87154532483
15780,193965.6981617768
7640,217969.1429929921
6223,171175.62596274866
3425,112009.16935027964
10582,151034.75322922127
702,243210.8981147288
2111,178915.6425858707
11730,198387.70609074936
9865,258034.0433479054
16478,337194.24356570025
1885,219524.9881479607
3956,365932.44083912985
16735,107287.82974710544
15264,211503.09919010272
15971,169664.4810740779
5584,209624.87756778652
15242,171559.35471629552
14358,174643.3535273557
11300,208496.34073502626
5446,180512.90443959963
3934,175220.6691754943
6610,178732.85192362664
10164,284817.8365140152
4646,191378.3981658883
13304,198654.4846726855
1985,211457.21265519306
4746,141295.3977432412
7963,212787.9676738744
14083,273462.440930669
13140,314279.4479858719
15023,262963.92699264176
13093,232010.66053350546
7160,181155.34347584503
7407,185213.91190742498
16056,182987.84694077366
751,499990.17762465775
6179,79872.15376336753
9137,292921.5989077266
10992,280359.65716919285
5744,477454.2990859479
10884,154509.57071682296
12858,280155.2945371726
13005,301719.87163254624
16714,191068.26914635088
1419,251247.84874552183
6064,203991.31061798235
3771,192698.81890554985
5945,485870.7231925014
8453,63864.43764869714
3806,158054.61313117534
16748,260910.85898515364
11380,227458.1440977933
3107,208583.94794780362
12003,201613.68504860485
14567,218723.37400446643
1079,188153.24130846624
11705,159651.31295661657
7814,202695.5050397086
10174,167551.97990618972
5514,240064.55987132125
5265,245993.80496408543
10520,362641.69415543874
13195,216611.73727361162
14601,405883.8076149896
6012,200091.84359669557
13079,168264.20936801724
9009,133194.44051635725
3122,182019.06978700918
5470,236635.3248436433
4840,168931.0974101732
6270,274272.8045333575
9158,104170.21201568017
10120,124868.86007925152
10672,289360.3133868784
4573,145580.3401646677
12118,300271.07278591
7447,126424.68869574575
2171,203733.65371753968
6126,305578.0177426231
2836,168717.2295002133
1457,251896.90692548815
11165,227338.21770635372
5923,216122.50524022197
1813,208526.18196748645
3492,241502.80174967306
1917,336221.20498414367
965,394606.95569308935
15795,150491.6281069274
821,208283.71711917772
4568,180506.69605462224
9078,227165.88983614213
11371,125108.71580260259
5149,201044.7046266132
281,197293.4811085587
1918,246202.2496140601
776,129680.10245267338
210,207177.88545205008
10782,176211.03301493984
9653,177855.50768010665
9372,156902.48196866576
5868,173772.61457290297
6176,136600.15055673808
3969,119212.7964784214
7427,139509.9057993383
8544,497499.19358042954
5219,215742.6688701407
16488,132082.14898654114
5855,245734.0333700573
15920,121781.07759305055
4393,409065.19236906123
5770,148377.11913828214
2900,150248.7888383507
8622,88773.0439800137
11610,285726.5630884515
10969,119240.57928742911
11029,167429.6576540998
6193,333852.936519931
14087,469955.540781712
13623,165192.06857570153
16689,177288.63727848517
1027,225538.35360210913
949,147267.62269435913
672,113130.1477190125
13832,139979.07076376953
2471,203065.63733313556
8728,283999.4672785413
7742,225096.5049480204
2698,220616.60955162614
9084,169946.10304764667
6075,276685.2899933625
2874,176239.72657513845
13119,117246.23615214493
5010,210795.2865296977
1284,170128.31322408153
1151,172448.48553614444
5110,376012.0255860509
11386,145698.551391507
8019,219853.75969233765
2859,133305.46531151194
16110,176657.62425816272
16027,303507.8917026274
14902,178681.8458503305
14301,199929.0795053661
2451,226658.813048875
13596,136963.607441173
1464,142028.87262517758
7927,404270.2203456948
9638,234801.54004262952
8009,277289.33176107996
11903,159885.13903041396
9243,115280.47963361844
547,192702.123986974
5511,118450.96910379082
11247,183665.8850117955
15928,315829.85521117464
3434,219955.80358375498
7614,115624.17117126571
1380,193641.6139313661
2770,138246.72042066132
111,180877.01321827856
5994,129890.6158430971
12341,195465.81538698508
2787,254532.99771674036
14410,295385.03797316604
15983,128973.11658642012
14876,209012.62839209213
653,166643.07168984413
2174,223883.48809710064
2575,294331.4424262636
7976,167157.621166852
5812,317268.80310709175
13589,415341.91788175795
9122,138261.44321566125
8159,499660.3055951876
8754,318709.8112110899
9321,217329.06364023944
13535,182954.21390484582
2083,166521.62996624017
2689,365967.2228300418
2248,219393.1798189521
11649,163558.73170803665
11045,402401.7370107605
1276,92860.42439876198
5962,137598.13417528698
13012,167285.04365337596
4642,183009.55160293877
179,171178.01141045653
15347,453622.5630644491
3339,159102.82832362983
